PARENT_SAMPLE_NAME,35,50,55,62,93,98,111,112,117,132,136,144,158,171,179,180,181,182,189,192,194,197,209,212,213,215,229,231,234,235,240,241,244,250,252,254,266,267,272,273,275,278,279,297,302,310,313,327,330,331,338,339,340,342,344,355,356,358,361,363,376,381,382,391,397,407,409,415,418,424,432,439,444,445,452,460,461,466,477,480,482,491,498,501,503,504,512,519,533,535,536,537,561,563,564,565,566,572,796,798,799,800,803,806,811,815,821,823,825,826,828,848,849,878,888,891,892,893,913,917,922,923,925,926,932,935,980,1001,1002,1004,1021,1022,1023,1024,1025,1026,1052,1053,1082,1083,1084,1087,1090,1094,1102,1105,1110,1111,1113,1114,1123,1124,1125,1128,1134,1135,1137,1140,1141,1143,1162,1215,1218,1221,1224,1231,1235,1239,1242,1254,1256,1268,1342,1383,1384,1442,1487,1489,1518,1526,1528,1537,1538,1539,1547,1628,1629,1648,1668,1869,2029,2048,2049,2050,2051,2054,100000007,100000008,100000010,100000011,100000014,100000015,100000036,100000039,100000042,100000043,100000054,100000096,100000257,100000263,100000265,100000269,100000276,100000282,100000295,100000406,100000436,100000437,100000442,100000445,100000447,100000453,100000463,100000467,100000491,100000551,100000579,100000580,100000616,100000626,100000630,100000639,100000656,100000657,100000665,100000672,100000706,100000707,100000708,100000711,100000743,100000773,100000774,100000776,100000781,100000787,100000792,100000802,100000808,100000827,100000840,100000841,100000846,100000863,100000870,100000882,100000900,100000924,100000936,100000943,100000961,100000963,100000987,100000997,100001002,100001006,100001007,100001022,100001026,100001034,100001040,100001051,100001054,100001055,100001064,100001073,100001083,100001092,100001102,100001104,100001106,100001108,100001112,100001121,100001126,100001145,100001150,100001151,100001162,100001167,100001170,100001178,100001181,100001182,100001193,100001197,100001198,100001208,100001211,100001229,100001232,100001247,100001251,100001253,100001254,100001256,100001262,100001263,100001266,100001267,100001269,100001270,100001271,100001272,100001274,100001276,100001277,100001278,100001287,100001293,100001294,100001295,100001296,100001300,100001313,100001314,100001315,100001320,100001335,100001337,100001359,100001386,100001391,100001392,100001393,100001395,100001396,100001397,100001398,100001399,100001400,100001402,100001403,100001404,100001405,100001409,100001412,100001413,100001415,100001416,100001417,100001423,100001425,100001426,100001433,100001435,100001437,100001446,100001452,100001454,100001456,100001461,100001462,100001468,100001469,100001481,100001485,100001501,100001509,100001510,100001511,100001540,100001541,100001550,100001551,100001561,100001562,100001567,100001569,100001570,100001571,100001577,100001579,100001580,100001586,100001590,100001593,100001594,100001597,100001604,100001605,100001606,100001609,100001612,100001613,100001614,100001615,100001619,100001620,100001624,100001654,100001655,100001657,100001658,100001662,100001664,100001668,100001723,100001730,100001731,100001733,100001734,100001739,100001740,100001743,100001755,100001756,100001757,100001767,100001777,100001778,100001787,100001788,100001791,100001793,100001795,100001797,100001806,100001810,100001851,100001856,100001859,100001868,100001869,100001870,100001872,100001876,100001882,100001925,100001948,100001950,100001951,100001956,100001977,100001987,100001988,100001989,100001990,100001992,100001993,100001994,100001999,100002003,100002008,100002009,100002014,100002015,100002017,100002018,100002021,100002024,100002026,100002027,100002028,100002029,100002035,100002049,100002067,100002094,100002102,100002106,100002107,100002122,100002126,100002128,100002129,100002152,100002154,100002196,100002199,100002204,100002227,100002253,100002259,100002284,100002356,100002367,100002397,100002406,100002417,100002458,100002462,100002466,100002488,100002500,100002514,100002528,100002537,100002544,100002613,100002725,100002735,100002749,100002761,100002769,100002784,100002796,100002808,100002825,100002873,100002875,100002910,100002911,100002927,100002945,100002951,100002952,100002953,100002989,100002990,100003000,100003001,100003119,100003151,100003169,100003240,100003258,100003271,100003397,100003415,100003432,100003444,100003470,100003473,100003641,100003674,100003686,100003695,100003892,100003901,100003926,100004046,100004054,100004056,100004059,100004083,100004088,100004089,100004111,100004112,100004169,100004171,100004182,100004208,100004227,100004243,100004284,100004295,100004322,100004327,100004328,100004329,100004396,100004414,100004499,100004509,100004523,100004541,100004542,100004561,100004575,100004601,100004634,100004635,100005350,100005367,100005372,100005373,100005383,100005384,100005402,100005403,100005418,100005466,100005716,100005717,100005834,100005850,100005852,100005864,100005985,100005986,100005996,100005998,100006005,100006051,100006056,100006082,100006089,100006092,100006098,100006105,100006108,100006115,100006116,100006121,100006129,100006171,100006173,100006184,100006190,100006191,100006203,100006260,100006262,100006264,100006290,100006292,100006293,100006294,100006295,100006296,100006298,100006314,100006360,100006361,100006367,100006370,100006373,100006374,100006375,100006376,100006378,100006379,100006430,100006435,100006614,100006620,100006641,100006642,100006644,100006651,100006726,100008903,100008904,100008914,100008915,100008916,100008919,100008920,100008921,100008928,100008929,100008930,100008934,100008952,100008954,100008955,100008956,100008957,100008976,100008977,100008980,100008984,100008985,100008990,100008991,100008992,100008993,100008994,100008998,100008999,100009002,100009005,100009007,100009009,100009014,100009025,100009026,100009027,100009028,100009030,100009038,100009042,100009045,100009066,100009069,100009075,100009076,100009130,100009131,100009139,100009160,100009162,100009181,100009225,100009227,100009232,100009233,100009264,100009271,100009272,100009278,100009329,100009331,100009332,100009333,100009335,100009336,100009343,100009345,100009394,100009406,100010850,100010896,100010901,100010922,100010923,100010927,100010929,100010937,100010941,100010942,100010945,100010955,100015609,100015620,100015623,100015624,100015625,100015632,100015637,100015638,100015640,100015641,100015643,100015715,100015727,100015730,100015731,100015735,100015744,100015745,100015748,100015751,100015752,100015755,100015759,100015760,100015772,100015785,100015786,100015787,100015788,100015789,100015790,100015791,100015792,100015793,100015831,100015832,100015833,100015834,100015835,100015836,100015837,100015838,100015839,100015840,100015846,100015882,100015923,100015962,100015965,100015966,100015967,100015968,100015971,100015972,100016038,100016069,100016110,100019794,100019800,100019801,100019884,100019892,100019957,100019966,100019968,100019972,100019975,100019978,100019981,100019982,100020004,100020014,100020015,100020203,100020204,100020205,100020208,100020211,100020212,100020214,100020215,100020217,100020219,100020241,100020253,100020254,100020259,100020261,100020262,100020276,100020343,100020360,100020361,100020371,100020372,100020373,100020377,100020378,100020409,100020410,100020414,100020416,100020417,100020478,100020487,100020491,100020492,100020493,100020496,100020497,100020502,100020504,100020515,100020519,100020536,100020541,100020542,100020545,100020549,100020550,100020578,100020631,100020793,100020810,100020819,100020822,100020823,100020825,100020827,100020833,100020837,100020851,100020853,100020860,100020892,100020893,100020973,100021000,100021093,100021100,100021103,100021104,100021105,100021123,100021131,100021136,100021141,100021162,100021198,100021208,100021220,100021324,100021331,100021363,100021372,100021374,100021467,100021472,100021478,100021502,100021666,100021667,100021678,100021707,100021709,100021711,100021712,100021726,100021727,100021728,100021760,100021839,100021840,100021918,100021990,100021991,100021992,100022003,100022004,100022005,100022006,100022007,100022008,100022009,100022013,100022014,100022015,100022041,100022120,100022127,100022172,999907765,999910458,999911299,999911308,999911315,999911372,999911378,999911381,999911407,999911444,999911470,999911478,999911483,999911632,999911787,999911795,999911843,999911847,999911849,999911850,999911852,999911858,999911880,999912007,999912013,999912026,999912100,999912101,999912104,999912193,999912216,999912306,999912407,999912410,999912411,999912456,999912462,999912544,999912680,999912689,999912707,999912729,999912740,999912812,999912816,999912818,999912822,999912830,999912844,999912847,999912849,999912851,999912906,999913007,999913431,999913553,999913684,999913728,999913729,999913844,999913866,999914056,999914904,999914939,999915220,999915461,999915486,999915503,999915728,999916087,999916124,999916576,999916580,999916649,999916935,999916964,999917010,999917146,999917325,999917335,999917351,999917357,999917367,999917438,999917612,999917653,999917654,999917655,999917685,999917690,999918779,999918886,999918887,999918888,999918899,999918901,999918913,999918921,999918922,999918935,999919141,999919438,999921258,999921285,999921286,999921310,999921312,999921319,999921339,999921351,999921353,999921364,999921383,999921410,999921441,999921442,999921467,999921470,999921471,999921607,999921661,999921733,999921736,999921742,999921752,999921796,999921803,999921816,999921821,999921829,999921834,999921842,999921845,999921851,999921959,999922162,999922509,999922520,999922771,999922776,999922834,999923587,999923593,999923636,999923639,999923644,999923654,999923665,999923680,999923739,999923780,999923782,999923787,999923974,999923997,999924241,999924243,999924295,999924306,999924307,999924309,999924328,999924334,999924337,999924344,999924352,999924422,999924431,999924475,999924494,999924544,999924546,999924549,999924588,999924637,999924728,999924736,999924747,999924748,999924757,999924762,999924947,999924949,999924951,999924952,999924953,999924970,999924972,999925165,999925172,999925265,999925267,999925271,999925343,999925371,999925419,999925420,999925422,999925433,999925503,999925520,999925524,999925790,999925810,999925937,999925957,999926054,999926058,999926097,999926106,999926107,999926108,999926109,999926111,999926119,999926162
LARC-00291,0.133743125,0.135244306,0.089728978,-0.857100204,-0.243317249,0.072957283,-0.086969361,-0.08136062,-0.789353512,-0.062766243,0.8690643,0.433355755,-0.171364704,0.101971349,-0.102090037,-0.519291222,-0.40421687,-0.071212298,0.093325709,0.347598829,0.013714136,0.169487475,-0.265891873,-0.146828157,0.208987177,-0.266843485,-0.131112373,0.016235349,0.080858684,-0.22660096,-0.052202575,-0.181514519,-0.09649626,-0.400559001,-0.028659535,-0.533329263,0.05165695,-0.11454627,-1.748727401,-0.373108634,0.218184424,0.319278433,-0.013490384,-0.3161433,0.529900375,-0.754965067,-0.938221829,-0.808700243,0.059459225,0.050342794,0.042461984,1.428611746,-0.297085507,0.002974702,-0.117023341,-0.033786058,-0.236728852,-0.270662255,-0.002058872,0.098693819,0.122508944,0,-1.075717753,0.099953201,0.210688304,-0.151675603,-0.006004179,-0.143539636,-0.218470217,-0.475186196,-0.275212863,-0.06017802,-0.129406443,-0.309736833,-1.280386482,0.049483248,-0.216181216,0.409395811,-0.026217354,0.394586304,0.04453039,0.139539838,0.119892953,-0.078602362,-0.377855634,-0.492526628,-0.024976599,-0.781545246,0.109452487,-0.031433874,0.479636655,-0.551957582,-0.083655699,0.038844155,-0.164364239,-0.010761007,0.011790826,0.012990802,-0.597568659,0.020169764,0.18636469,0.027508897,-0.012392882,0.083760659,-0.063891612,-0.417841262,-0.00030938,0.027611606,2.046804022,-0.021429633,0,-3.047776485,-0.000225979,0.218986556,-0.38690334,-0.441416825,-0.266241347,-0.01123806,-0.302139973,-0.068156484,-0.054799471,0.731026211,-0.075542255,-0.205746414,-0.46879457,0.904502714,-0.504723125,0.0990726,-0.150535752,-0.278411686,0.133920291,-1.015192054,0.301222402,0.378494504,-0.326764968,-0.315694111,-0.038659413,-0.216876609,0.310617596,-0.054963123,-0.002895894,-0.242600956,-0.285285143,-0.004200104,-0.366165762,-0.015720793,0.011085297,-0.227600475,-0.124950035,-0.121367722,0.533938279,-0.057333495,-0.725605331,-0.255898865,-0.030828333,0.170201296,-0.016716237,0.134200909,-0.306615279,0.753017699,-0.349749887,0.172783164,-0.335788561,-0.270327517,0.104379105,-0.498634446,-0.225842863,-0.063989562,0.047367977,-0.940700995,-0.015328817,0.197689714,-0.245945028,-3.536064204,-0.557886122,-0.124203907,0,-0.013646518,0.00171061,-0.172672023,-0.654431006,0.080893936,0.038553951,0.022431343,-0.014940737,-0.392005212,0.368858551,0.494783648,0.725868051,0,0.018747768,-2.542937582,-1.502452982,-0.276606641,0.382155695,-0.013030612,-0.349761828,0.187990844,-1.893434069,0.701896728,0.069024944,0,0.097036926,-0.08554384,0.188027463,-2.285342294,-0.301747686,0.316805347,0.246660381,0.105288967,-0.020072197,0.133620506,-0.392795472,0.048890959,0.381646913,0.057121415,-0.346085449,0.211797751,0.923361364,0.443741523,-0.031405255,0.21494149,0.143793208,0.694187127,0.142114161,0.228145011,-1.149634776,0.224518101,0.046812961,-0.019506523,0.409104338,0.126613825,0.196014588,-0.367305078,-0.296446792,0.02890769,-0.097762958,-0.078198856,0.09329984,-0.297132705,0.074573315,-0.606704134,0.137018597,-0.044918706,-0.609195476,0.424141675,0.134852509,-0.435312529,-0.360998884,0.191518192,0.079772099,-0.02033634,1.210288443,-0.279969578,-0.890492719,-0.501958505,0.314541468,0.000326946,-0.041388744,0.474723069,0.290167296,0.231543625,-0.657246916,-0.469374025,0.136354596,-0.386837827,0.061255238,-0.016924164,0.486592515,-0.655479703,-0.20573321,0.215204027,-0.090679251,0.186982654,-0.393927458,0.281287542,0.010192892,1.140875871,0.21293916,0.142301527,-0.289542294,1.035459666,-0.663489152,1.045021746,0.229268514,-0.439701101,0.174875035,-1.275883252,-0.215681723,0.1049108,0.007910831,-0.304422242,-0.266058797,-0.303129498,-0.424648792,-0.623498153,-1.184742346,0.228817183,-0.603162139,-0.484147387,-0.954246811,-0.287909362,-0.209429201,0.351058498,0.114479967,0.236470566,0.039373091,0.122763497,0.265160803,-0.088599793,0.967733189,-0.203457419,0.222221485,0.225966147,0.274785203,-0.277878055,-0.669242435,-0.963531874,0.385722691,0.153870498,-0.232124543,-0.005182495,0.352316697,0.078858375,0.186892515,-0.054188551,0.765706071,0.138677286,-0.612348691,-0.409910179,-0.120629494,0.386234875,0.700349971,-0.409833757,-0.119224483,0.180651796,1.266766361,-0.010493322,0.786475026,0.573383917,0.658528803,0.049362036,1.57250295,-1.011630601,0.854319623,0.202127929,0.020812139,-0.197362308,-0.094804954,0.110890368,0.944280332,1.270487441,0.19660529,0.258408426,-0.126735863,-0.251096224,-0.077260632,0.28726958,0.038865665,-1.04266984,0.050732594,0.228157608,0.5207104,0.550985595,0.640482212,-1.304139658,0.199112383,-0.086497247,-0.449755343,0.773237478,-0.310737582,0.628582862,0.160219397,0.190772486,-0.014606484,-0.068469896,0.391809185,0.069469711,0.367471846,0.187605272,-0.127796786,0.96881583,0.063018591,-0.348749055,0.264685712,-0.31779272,-0.341872014,-0.146384185,-0.526762363,0.524847868,0.241317888,0.017194627,0.022748404,-0.650794381,-0.440768323,-0.72693112,-1.289041631,0.102930146,-0.026304364,1.445425587,0.008567346,0.095789127,-0.540897158,0.033360833,0.149674306,0.053043977,0.215931797,0.286056233,0.081000738,-0.713088399,-1.191945194,-0.136536984,-0.43103218,0.565028211,0.31946696,1.686595432,0.248619944,0.052528991,0.108181443,0.416960695,-0.189540865,-0.90749376,-0.429904272,-2.334527662,-3.096854077,-2.304367204,-0.092026346,0.291960708,-0.014296542,-0.011549997,0.192032702,0.556198743,-0.066655117,0.067441761,-0.045986833,-0.079180032,-0.197892656,0.327076709,0.052752552,0.280807856,-0.385887936,-0.424020906,0.993580318,-0.115950438,0.219561087,0.088026765,-0.502309208,-0.4759564,0.333345029,0.319201469,0.065478204,0.278175924,-0.022427884,0.344362315,0.176947118,0.18247521,0.124060569,-0.043107691,0.466269451,0.009324525,0.437847072,0.021014584,0.583306263,0.212838398,0.051845431,0.029420368,-0.719297233,0.494480729,0.51094962,0.213223281,-0.012341845,0.107489388,1.584653628,0.016223255,0.340136992,0.355616431,0.069584641,-0.614955723,-1.208833982,-0.56402557,0,-0.039135021,-3.531833942,-0.340142434,0.007133359,-0.32076544,0.413941737,0.273959413,0,0.449274986,-0.323423128,0.284372288,0.037473539,1.306398265,-0.255286147,-0.12509431,-0.109732497,0.024464211,-0.456482121,-1.495165717,-0.934092182,0,0.162800306,0.119775851,0.168929745,0.34490294,-0.628865082,0,-0.070124537,0.01557263,0.254578016,-0.270208905,-0.308445003,0.259838108,-0.25284421,1.027473273,0.815159981,-0.184095463,-0.289244181,-0.577847801,0.063215316,0.222686244,-0.111992246,0.049156299,0.085819641,0.560862292,0.059212794,0.137726185,-0.302775019,1.27789364,-0.92895692,-0.065641868,-0.332529467,-1.77842243,0.266835581,-1.883568368,-0.152438737,0.071585875,0.393966569,0.279314667,-1.166096841,0.557645205,0.060958861,0.495629414,-1.313049065,-0.767883227,-0.108958387,0.252019561,0.217309585,1.015410312,0,0,-0.298056905,0.040065537,0.644830368,0.511761669,0.129879797,1.686497544,-0.544989362,-0.023026604,0.104430101,0.033945153,-0.37361326,0.43996568,-0.325279798,-1.700869391,-0.052611049,-0.098786973,0.141450493,-0.707922674,0.611270124,-0.224958708,-0.654947182,0.235749763,0.514676599,0.17175188,0.1365643,-0.238960709,0.997476396,0.000967008,-1.284909533,-0.619676295,0.662194518,0.56432591,-0.036083455,0.138858285,-1.16300118,-1.814288341,-1.1185758,-0.178164685,-0.21233054,0.06473433,-0.723258468,-0.370642512,1.01239943,-0.522667286,-0.190247253,0.07702813,-0.594478134,1.058583903,1.239970179,0.070130931,0.085066247,0.034492244,0.566178374,-1.237091015,-0.034578406,-0.793515078,0.252427037,-1.063867573,-0.973963487,2.11612452,-0.495146377,0.646318438,-0.799017121,-1.707860929,0.049678385,-0.000237712,-0.227442773,0.103315877,-0.017419686,-0.375017712,0.190415898,0.163394406,-0.74688412,-0.612026926,-0.733074755,0.207830959,-1.065185776,-1.549184417,-0.840839799,-0.329445049,0.176474435,-0.027055413,0.171281732,-0.19412213,-0.27838607,-0.162216987,-0.652373475,-0.73280717,-0.191770688,-2.110452511,-0.074050721,0.294038165,0.11495045,-0.085268617,-0.073518948,0.125130623,0.909440904,0.106563341,0.060899713,-0.391434718,-2.458693786,-0.613531071,-0.065301988,-0.628802364,0.362019456,0.120916344,0.020095242,-0.019532498,-0.0208776,-0.079147465,0.153051871,-0.389543755,-0.213210973,-0.093299727,-0.263389332,-0.178038192,-0.610848229,0.270817162,0.879096658,0.116933118,0.047506095,0.767706188,0.196619063,0.317068482,-0.193235919,0.031603416,0.266675781,0.062660281,0.466081712,-0.340362698,0.318596243,0.432581823,0.589394051,0.217420936,0.954650973,-0.666224415,0.326238602,-0.107896589,0.063576467,-0.079570782,0.086038782,0.203296806,0.490207948,0.771815189,-0.165060932,-0.082091331,0.292179693,-0.606364407,-0.150405059,-0.060655288,-2.528198183,-0.005817144,0.271407531,0.224347511,-0.044234525,-0.686124555,-0.374469338,0.347144125,-0.057540567,-1.077916179,-0.461148139,0.857722799,0.036170273,-0.242116047,-0.248429818,0.65122781,-1.169838468,-1.837924415,0.503534574,-0.373103613,-1.015006,0.003056674,0.115655919,-0.573977348,0.299416841,-0.096394388,0.099673058,0.199838475,0.021562376,0.07413505,0.116575327,0.021515541,-0.178538572,-0.057543264,-0.17736558,-0.023883817,-1.036548861,0.053258937,-0.448781291,-0.01020738,0.175340212,0.062603618,0.299658621,0.006076766,0.043124626,0.36182406,0.309567243,0.003854676,-0.284089411,-0.003407354,-0.022506155,0.002186467,-0.232435218,-0.152538037,-0.234285847,0.424674846,-0.092510129,0.163035217,0.305584264,0.650570955,0.34668,0.25568458,0.190145404,0,0.803716287,0.181096459,-0.369037897,0.086565755,0.270820747,-0.465899185,-0.189893686,-1.25144833,-0.238251133,-0.011493837,0.101364347,-0.323069178,0,-0.07599337,-0.819453036,-0.181748907,-0.221281431,0.001546478,-0.539356267,-1.000996727,-0.020752603,0.234880056,-2.797001929,0.130518449,-0.498350652,0.042960137,-0.693874353,-0.077785948,-0.351752458,-0.188166134,1.365446654,0.340535908,0.840263984,1.181244097,0.206033941,0.029515169,-0.256240255,0,-0.419189988,-0.30759495,-0.086669667,0.335745664,0.155620871,-1.354299287,-0.462858754,0.076591404,0.641872675,-0.294151175,0.033771276,-0.384046975,-1.192061884,0.024837529,0.134394882,-0.154670419,-1.213888508,0.083892017,0.511503512,-0.060687337,1.013291008,-0.131234437,-0.158274966,0.831045183,-0.466791658,-0.02148234,0.242750746,0.247186655,0.092534537,0.024376679,-0.020122883,0.522797638,0.564344702,-0.876107492,0.243881463,0.389161664,0.242485865,-1.62231947,0.174639196,-1.2313939,-2.413189981,-0.533168382,-0.761801649,-0.008809348,0,-0.714501193,-0.068757148,0.010958025,-0.496382084,0,0.19889588,-0.495519317,1.01723773,0.650965321,0.703241584,-0.174533765,0.015557479,-1.683937835,0.165791833,-0.132397107,-0.262225233,0.122708955,-0.031888505,0.777475943,-0.016183628,-0.512829283,-0.291079925,-0.384416632,0.53010757,0.296240059,1.018356536,0.061313302,0.273711004,-1.020295388,-0.631093393,-0.24612955,-0.485008138,0.125561113,1.001178036,0.539554096,-0.587064031,-1.433536727,-0.597782336,0.133150891,0.172569951,-0.512046866,-0.756053257,0.366480921,-0.748805136,0.133932186,0.263696622,0.045729372,0.028241774,-0.262617163,0.11252519,-0.398782417,-0.523400831,-0.163306862,-0.147740263,-0.132638809,-0.330499404,-0.303640454,-0.289834318,-0.19823134,-0.179168181,-0.416208992,-0.105276599,-0.092574105,-0.082632279,-0.326046055,-0.468570257,0.322061287,2.064216796,0.283355353,-1.023032854,0.702111994,-0.33926686,-0.020981365,0.268658312,0.030484621,1.121186496,0.130678037,0.330986316,0.038628108,-0.610318639,0.015699385,0.040319489,-0.257413448,-1.906711511,-1.462440998,-0.72461142,-1.239067034,0.738952544,-2.486050082,0.293932771,-0.351194485,-1.942033793,-0.033049444,-0.208064503,0.844404781,0.116607442,-0.105338671,0.674157833,-1.341512922,0.223143551,-0.500036298,0.690236312,-0.926381559,-2.22002454,-0.556638798,0.420920011,-0.307238306,-0.668546533,-0.380143649,0.848826272,0.953958399,0.717913159,-1.183227219,-0.531727258,0.805134445,-0.567848881,1.218552662,-0.635525703,0.218696542,0.352158029,1.190880658,0.202515559,-0.155554221,-1.04066391,1.241583891,0.619758481,0.618600918,-1.622951911,0.101174363,1.413124976,0.256566622,-0.986436813,0.166087052,0.259129732,0.249823602,0.074743393,-0.380848027,-3.23718027,-0.425870842,0.014009715,-2.061737732,0.222436585,-1.005664431,-0.851859931,-2.443861306,-0.34579814,-0.495028854,0.190965644,-0.407566921,-1.198642672,0.811591292,0.950075804,0.341548375,0.261451888,-1.790732711,-1.176417482,1.062159609,0.379009458,0.020900573,0.382876141,-1.292895046,1.052802407,0.068573476,-0.097693816,-0.519761379,0.266009804,-0.112227197,-0.140282665,0.049991225,0.0105525,0,0.500702758,0.477746353,0.602670047,0.122656141,-0.228094365,-0.164189859,-0.29397369,0.155676904,0.128488292,-1.408506429,0.202267455,0.565985088,-0.44836565,-0.217678418,-0.406589503,-0.579530668,-1.926602138,0.820983314,-0.448484179,0.371902658,-0.868276431,-0.438648575,-2.360661982,-1.204822561,-0.167104309,-0.346390052,0.484700208,-0.267091021,0.275826059,0.521814479,0.518686018,0.09603312,-1.646045533,-0.204622492,-1.066843521,-0.345949537,-0.059235439,-1.304929234,-0.000353192,0.270695462,0.573901303,1.565990128,-0.096063015,-0.364022047,-0.206474717,0.03515959,-1.972622615,-0.593472049,-0.357318274,-0.363141206,0.713793412,0.385732441,1.768973295,0.145530181,0.267092514,0.737154532,-0.318486819,0.496505854,-0.859023854,0.132920433,-1.133477541,-0.688781339,-0.778660441,0.076352292,-0.706668806,-0.457655347,0.070663339,-0.224320161,-2.10166288,0.122717421,-0.938662934,0.086649077,-0.481117714,-0.48884305,-0.310730756,-0.883387248,-0.667239738,1.117052866,-0.428138064,-0.04767168,-0.536093097,0.196915363,-0.061544688,0.144048906,0.807775095,-0.039438083,-0.067555072,0,1.996472788,-0.060833682,0.035135559,-0.220248435,1.026934953,0.136568995,-0.45818696,-2.239795657,-1.359034442,-2.377708329,0.215377024,-1.198402124,-0.428981785,-0.328471869,0.131885242,-0.817609456,-0.000690788,-0.315262563,-0.589434279,0.600244676,-1.710367734,-0.556097129,0.271358133,0.373283262
